@relation pam_big

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric

@data
100.7499,10.2796,51.6578
97.1283,13.4792,49.4595
9.3775,17.3507,30.4202
101.6755,13.0286,48.8236
46.8910,49.1213,70.0633
101.6754,14.7542,46.2481
103.9406,10.4179,46.2600
105.9896,9.2985,53.9232
50.0187,48.3377,64.1429
96.3873,7.9544,50.0389
95.3069,12.2773,47.3667
72.2231,80.7949,98.1299
76.5541,79.0892,97.9632
76.4173,77.8804,100.2352
100.8048,7.0398,45.8568
99.3878,8.5780,52.3908
96.4726,8.7206,47.9107
76.1684,85.1849,98.3570
77.4243,76.8271,104.4263
99.3425,7.5808,45.7661
54.7710,51.2962,69.0544
71.7113,82.4095,104.8819
78.1541,78.8771,99.0331
97.6923,9.2088,48.2262
52.8616,49.9994,71.1613
69.2833,77.4957,99.8791
76.0231,80.5666,91.8295
94.6674,6.3526,52.8610
94.6928,7.0179,45.5663
74.0439,78.4333,102.2410
98.6031,8.4379,48.3784
100.7822,9.7432,50.0263
72.0089,77.4241,102.9411
45.3712,50.5604,68.2519
97.7344,9.0051,53.5134
103.4764,6.9788,51.9452
77.9191,84.9144,98.8450
78.1144,80.2769,101.7394
14.6463,18.5174,36.0303
98.0601,5.8221,52.8534
67.0254,86.5447,106.0660
105.9483,11.7488,52.8131
100.3991,12.4027,54.9423
100.8396,16.9555,55.4521
97.7437,11.2952,51.9386
96.6877,9.0136,51.9827
71.1226,81.0771,98.3040
96.6994,6.0501,49.3191
104.7238,7.7870,53.7652
46.2845,51.1330,73.7342
50.1303,48.8650,64.7943
101.7818,16.1956,51.6219
102.9256,9.7840,51.9989
77.3898,76.7218,101.5341
100.2347,12.8569,45.1408
95.7267,16.2602,51.7035
101.6564,4.9529,50.5537
12.1631,20.0459,25.1247
97.3129,9.7931,49.9497
100.2193,9.8149,49.7011
72.5983,81.2372,97.4184
44.4897,56.0182,71.7276
106.9891,10.8480,50.6251
99.7437,11.1846,50.3398
101.8629,14.3763,47.9164
76.7162,80.0197,103.1921
97.4701,7.3999,47.6042
76.4160,77.7461,103.2266
74.9940,83.4306,97.2306
100.4619,11.0826,56.2335
102.0286,7.5414,52.3834
100.2324,12.5266,54.9568
103.1044,6.8781,47.1835
8.3577,20.8011,30.1938
13.9837,21.6134,24.8927
72.2112,79.9843,99.5779
74.8423,79.1592,104.0292
74.7694,79.2044,100.2422
2.5229,21.2738,31.9594
51.8185,52.0380,67.5530
100.1755,13.6780,47.2640
102.8216,11.6243,53.9523
73.3898,83.5655,99.7285
98.5265,9.8489,50.9782
102.7599,8.3298,48.2246
101.1784,11.3767,45.0726
100.8692,3.1756,44.5305
68.4449,79.8726,99.6112
100.0304,9.4097,46.9283
101.2821,12.0976,50.5876
104.3137,8.3962,54.8503
98.0809,9.7601,51.3147
95.6909,8.6825,49.0115
48.2236,51.7179,75.3062
103.3042,8.7019,51.1082
76.7498,85.1502,96.2477
8.0101,24.2726,30.7310
100.3856,9.5400,54.1043
97.1206,17.4205,49.2659
76.3593,84.6067,101.8094
74.1738,75.0449,103.1906
100.6345,11.0411,53.6735
101.1366,6.7278,53.0478
75.6574,77.3915,104.2649
14.9358,18.0291,24.7466
76.3187,69.9728,97.6134
70.5660,79.9268,102.5752
102.0373,9.6178,47.5406
102.0415,13.9760,51.4219
9.1844,14.3973,27.6882
99.7899,13.8408,47.4624
99.0292,5.8874,47.6559
10.4383,25.0463,31.2070
75.4152,83.5108,96.2374
97.7528,12.5909,52.8098
100.6130,10.8240,45.3845
75.2443,80.7177,103.1508
101.2893,17.0673,46.5314
103.2012,10.0108,52.4982
100.1153,9.8521,49.6718
7.6657,21.9920,28.9024
50.5049,54.6343,65.5533
49.1275,50.1886,69.5857
53.3108,48.2675,62.2303
54.5846,51.8995,66.0625
74.1601,80.7957,99.8804
48.6004,53.7944,72.6759
100.0793,5.4811,53.7155
98.9033,11.5777,46.6084
3.9813,25.2178,27.6490
75.5306,83.1150,97.4297
75.5070,77.3003,97.0129
93.3668,10.7668,48.8398
75.4508,80.7461,107.9398
94.8688,11.0499,55.7394
97.1802,15.4928,51.7301
101.6704,7.2721,51.6128
101.8185,5.8427,47.7431
100.3543,11.7826,48.0052
96.9468,15.0311,53.7099
97.1360,14.3580,50.4046
50.9492,44.7453,69.9164
82.5431,77.7171,95.8046
100.3466,8.8007,48.5553
100.1080,8.1523,52.5374
91.2937,10.2175,49.7907
107.6302,10.2122,46.0368
95.8740,10.5923,51.8530
98.9863,14.7887,42.6116
8.5202,21.3028,29.7179
41.4445,54.0941,65.9600
76.2748,83.7664,102.7123
99.6699,6.3142,57.8512
72.4606,83.1478,94.8457
78.1205,76.1629,104.6775
101.6856,10.6059,51.5507
93.4738,9.6241,50.6472
53.3206,51.8034,70.9780
80.3821,82.7663,102.7334
52.2520,54.1850,79.2702
100.3912,6.2965,48.3764
99.5735,4.8724,46.1404
53.0118,54.4129,71.1813
98.7374,13.0532,48.7179
76.7176,80.0242,99.7076
75.8177,83.7893,93.0864
74.7544,73.7228,99.5083
72.9191,76.4413,98.9706
97.8736,10.4865,53.4101
74.5710,77.0512,92.3694
45.3527,48.9368,74.2727
48.5380,47.3370,75.2879
75.8696,80.7391,96.3874
44.4032,48.1193,72.8454
77.3026,81.5304,103.3039
104.6632,7.9967,53.8699
102.7870,10.4101,48.9596
80.3706,83.1389,99.0906
76.9508,84.5707,100.2560
75.1517,79.7179,107.5326
97.8369,11.2402,51.4635
74.9474,77.4829,98.8775
49.2326,53.6059,70.9955
73.9044,83.0182,102.9295
100.2785,9.4986,46.9820
102.5483,18.0407,46.4781
102.6055,8.6780,48.4074
100.2961,12.1265,47.2985
104.5541,7.0916,48.6485
96.6173,14.6011,47.4279
73.4148,79.6253,95.2586
96.5149,13.1745,45.3742
99.0030,20.3899,56.2831
73.4653,78.9497,98.9715
100.0472,9.1300,49.3875
8.4497,22.9687,26.8474
78.3923,77.7061,101.9212
105.9447,12.3176,51.2249
44.7628,41.5539,74.2774
103.1552,12.1016,55.0659
72.4866,79.9594,100.8716
77.2449,82.3966,103.9023
75.5961,78.3881,99.1029
103.1488,7.4330,49.7145
10.3445,24.0625,23.2396
102.8840,10.2096,55.3738
70.3514,78.5080,99.7207
98.3974,10.3217,49.6774
78.6006,83.9092,101.0293
92.9602,7.7946,51.4728
72.7740,78.2269,104.0739
103.9674,15.3560,47.4333
95.7785,12.8522,47.6675
94.3600,11.3636,52.6846
79.4152,85.7348,105.1651
98.6624,6.7850,51.2006
102.1076,5.5951,49.8165
73.1989,78.5197,97.8423
72.7226,81.6513,101.3220
50.2812,57.0292,68.5693
101.6829,11.1949,49.6766
99.6187,9.6214,44.5742
99.0830,6.3127,50.5446
52.9619,48.7427,68.4768
96.7620,8.5948,49.7355
93.4366,12.9327,53.6443
102.3140,12.5179,50.5776
101.4443,12.6722,48.5922
76.8763,81.3130,98.5019
100.4416,12.8315,56.2700
69.7301,78.7462,102.0594
75.4660,80.8863,95.8097
74.4116,79.4250,98.8255
100.3713,4.4544,49.2674
99.5633,6.0838,49.7694
99.1184,14.5489,53.1822
99.7153,8.7263,53.0611
97.2141,13.9113,53.7568
97.9291,3.9860,46.1118
49.3413,51.3016,71.1169
98.8275,8.5935,50.9121
92.9376,11.3004,51.5539
100.8687,5.9397,55.7856
96.6212,10.0397,50.1167
103.2494,12.8643,50.4734
49.0601,54.4794,71.2976
102.2163,13.0045,49.6496
94.2204,10.5672,52.3194
99.1535,10.7672,51.1928
98.3389,5.0419,53.0925
52.2203,53.0150,70.4879
99.8654,5.8585,46.8127
99.5207,18.1891,46.5656
96.8296,9.1732,47.4159
73.3731,81.9066,96.2387
101.3060,10.2208,49.4133
100.0003,6.4409,46.0294
51.9951,51.0990,70.3238
96.4783,10.1712,46.5384
98.5535,6.5661,51.1608
4.7437,18.9282,33.1276
104.9440,13.4932,44.8324
100.9347,8.7168,48.5807
77.6763,76.8359,101.4560
99.4124,11.2321,46.0387
96.7109,11.3663,50.6315
72.5497,81.8835,102.1302
49.3108,46.8225,72.7379
102.6104,5.7908,51.0241
103.6058,10.4897,52.3174
73.6021,80.8289,103.2895
99.2224,6.1073,50.7528
99.2774,7.1973,53.1965
107.9461,12.0947,53.9031
99.9625,12.2933,53.8893
75.1617,76.8180,101.0871
103.1578,11.5116,59.0684
101.6880,12.5370,49.0119
104.2718,12.2070,47.6590
78.6532,79.3563,100.0565
71.6063,85.5315,102.2727
98.5666,11.2411,51.9042
106.1229,7.7976,49.8922
76.2650,81.1275,96.1142
96.3839,5.8361,48.1331
99.8121,11.8895,48.3786
46.7886,49.8971,71.7763
50.2078,53.0705,69.1783
76.9045,77.5353,99.8804
77.7926,80.1634,101.0278
75.3387,79.1626,100.3174
102.2418,11.4161,48.0847
77.5413,79.8767,100.9725
100.6808,8.5019,48.5207
76.1583,75.5016,107.5904
99.0699,9.9002,51.2736
97.1772,10.0938,50.4544
76.0796,80.0000,101.3331
101.3650,9.4323,50.0292
102.8851,7.3318,55.7032
102.6740,11.8595,57.7562
98.3618,11.3645,47.1958
9.4823,19.0559,29.9847
12.7885,25.9857,24.4211
97.6571,11.4883,47.9653
103.6674,15.9180,51.8761
73.2250,79.7493,96.5770
94.7191,5.0701,48.7875
71.6893,82.4071,98.3624
102.2453,7.7143,42.4586
77.1786,77.5638,99.2421
13.3585,20.8956,26.6461
48.0125,39.3220,66.9388
0.1180,16.5562,30.6493
76.5588,76.6858,104.7643
100.8950,7.3907,51.1114
72.9968,74.7586,98.6616
100.4140,10.4406,46.0301
74.8742,78.9992,96.5256
56.0762,53.2440,70.9102
46.5621,50.5780,68.3011
76.4093,81.1534,103.2267
97.0975,6.7502,48.3789
48.6298,49.8202,69.1369
70.2653,77.2654,99.6799
99.8070,6.7080,50.4406
102.7116,14.7421,48.5758
102.3426,9.6355,49.3478
79.1819,75.5111,101.6331
97.9940,10.7206,50.6113
50.3108,51.6753,69.7070
72.6942,74.7956,99.5213
12.9470,18.9337,35.9399
99.7175,10.1998,49.8158
53.3247,52.5332,75.5294
97.8504,7.6411,49.0589
101.9706,14.5562,50.9842
99.6059,14.0168,52.1790
105.0929,9.2296,54.8496
76.5340,80.1745,95.0006
95.8228,7.7949,51.4197
105.3609,8.7592,49.9728
98.0149,5.1772,48.8472
53.2047,46.4767,69.0640
104.7704,8.2688,48.6430
78.6786,83.6162,100.9193
99.0978,14.6389,52.7535
48.4373,49.0209,71.7598
102.5695,9.3186,48.2741
78.0714,79.6786,99.6908
77.1435,81.9164,98.3053
102.4691,8.5324,50.3258
94.2803,10.7603,54.4072
104.5953,8.1354,52.3692
100.2377,10.1686,48.3450
70.7300,80.8866,98.8525
98.6300,10.9910,46.5092
96.7721,4.7478,50.2558
100.2567,10.3025,50.6563
94.3226,7.9442,50.2620
103.1597,13.9079,44.8996
74.9532,76.0531,96.4772
47.7271,47.2293,72.6816
75.0360,82.9455,92.9908
75.9867,79.3075,103.0142
103.4412,1.6828,48.0814
73.3117,76.3995,101.6581
100.8768,7.7569,50.0100
100.8490,10.9594,49.5381
96.6537,11.9207,50.6326
73.5791,78.4049,101.9005
72.1314,78.2088,98.8326
47.9191,51.1458,68.8835
101.7656,9.3626,48.1028
98.6301,6.4819,52.0780
102.6697,15.7541,48.3563
55.9965,45.1494,72.1486
98.5305,10.0537,49.9067
99.2258,12.7760,48.9045
75.1554,76.1807,105.2919
102.9509,11.2381,51.0459
75.2415,72.2642,98.7366
48.9774,53.3022,70.0649
55.9145,50.8659,71.3420
97.2227,6.2289,48.6166
10.2195,23.0413,30.0797
72.4029,82.3839,99.9460
3.3578,20.2615,34.7993
79.1781,81.8504,98.5867
70.7238,79.7826,101.7878
99.6081,10.4411,53.8737
74.0560,80.2589,99.6183
96.1393,10.2650,46.0475
106.9161,12.9138,56.7736
99.6630,5.1898,50.7276
100.3317,10.8896,46.4951
93.5514,10.2562,49.2731
100.0936,12.2868,47.8669
102.7967,2.8503,48.6784
102.1825,7.6194,54.3300
78.0766,79.7400,102.7470
76.0857,78.3595,98.9084
99.8977,6.1179,50.7719
100.3337,2.0519,54.7836
106.5886,10.6694,51.8189
75.4765,79.6764,98.4132
99.4673,10.9268,49.4407
77.8232,76.4383,101.0780
72.2094,78.7613,102.3026
73.4190,79.1292,99.4713
51.4976,48.9686,71.0321
78.3248,81.3535,100.4649
83.1202,84.8454,97.5777
69.7625,78.7749,100.2903
45.7436,51.6310,77.4370
9.9971,18.6942,34.6231
107.5761,7.3185,52.8726
99.9023,6.0818,47.5407
100.1059,9.3945,51.0670
72.1739,82.8926,98.4647
73.6721,84.0053,103.4569
96.9241,8.5970,49.5689
106.5827,12.4643,51.5137
52.3571,49.0928,76.8806
100.4783,9.0075,47.3526
99.1892,9.7066,48.6805
78.4877,79.1040,102.1208
9.4272,17.2322,27.8094
97.6349,10.7543,46.7213
97.1589,6.9519,50.7479
75.5366,76.8122,100.4103
104.2029,9.9489,51.5569
73.3115,81.1896,95.9495
100.7393,12.1304,49.4462
103.5588,7.9903,51.8859
99.8643,9.4355,50.9617
102.7727,9.9016,49.3580
98.6057,7.7963,44.4518
102.1818,16.3240,53.1137
48.5703,49.7404,68.6216
96.5954,8.8489,48.8117
99.9014,5.0508,48.8661
78.6927,77.8764,101.0058
69.3050,78.7248,102.0583
103.1396,8.9730,45.1441
95.5902,6.6977,43.8591
74.7901,81.6643,100.5455
105.0409,11.1380,47.2942
72.0599,83.3548,95.4959
74.7025,74.9246,98.2654
103.8426,6.2005,46.3779
73.6919,80.0540,100.8733
101.9558,6.6640,48.6678
50.6695,53.1534,63.5308
74.7972,84.5342,98.0862
100.0288,8.0393,49.9451
9.7874,19.1840,30.2484
102.3823,5.8505,48.9941
105.5556,9.4837,45.0369
82.6687,79.0225,103.4450
95.4483,6.5873,50.8090
9.2049,17.0934,30.8126
100.9908,12.0399,55.3011
9.7648,19.0077,33.9001
97.1689,12.1995,50.7519
70.0573,77.6411,103.0914
75.0285,87.4333,98.3163
47.0164,52.6124,68.8874
105.0452,8.0453,52.5679
100.7046,1.2985,44.0750
99.7922,7.8561,44.2465
102.1015,14.8157,49.9026
76.2713,81.5719,98.2328
98.6476,13.9381,47.7377
97.5813,15.6843,45.3863
53.6304,52.6023,66.6211
102.9997,12.2515,48.9479
77.3371,78.3901,99.1537
72.2847,85.1993,99.9742
76.2635,91.8117,98.0740
101.4971,8.5519,49.7687
99.2478,16.4493,49.1233
78.2775,79.5171,99.4275
102.6350,13.8070,42.5660
98.0089,9.3513,51.3877
99.7013,7.3623,48.1213
73.9055,79.5177,102.2165
103.2900,11.0774,44.7984
105.7238,4.6951,55.0085
80.6622,86.9082,102.6458
97.8998,10.5855,46.8296
103.2028,8.0246,50.4207
7.7684,16.5117,26.9223
75.5490,78.5577,100.5609
93.7700,11.1928,47.3719
78.1317,79.5740,97.8792
99.2128,11.7935,52.6222
77.8209,84.7668,102.3148
101.0500,10.5907,53.6597
100.3358,15.9018,48.5390
48.7240,48.7001,69.7879
98.9693,15.6814,54.4144
75.2168,78.5233,101.0546
103.9252,4.4127,49.3197
96.9378,14.3903,52.7463
101.7263,12.4124,49.4031
71.9746,78.8403,98.2327
52.4542,48.8266,66.5201
72.8438,77.5771,103.3423
95.2932,12.1091,46.6756
98.9637,9.5426,49.0736
104.0298,7.2231,50.0126
99.4929,7.3320,52.3649
99.6701,10.4559,46.3516
47.1339,52.4810,69.1403
97.5526,8.3739,50.3602
99.3299,10.6032,44.9879
98.1922,7.2376,53.1281
96.4204,12.4326,51.4815
77.4536,82.9789,99.1489
72.2250,82.2519,97.9635
101.3773,15.2509,48.8346
73.3115,84.5985,100.9855
97.3964,7.9643,46.8140
48.5568,53.6923,66.2323
74.2324,79.1894,96.8943
97.6953,11.8337,48.9997
101.5553,4.5705,49.8325
100.2780,11.0662,46.3947
76.0300,82.3176,101.1268
105.2375,14.6085,51.2545
73.9833,75.5648,102.8182
72.4275,82.1333,98.0284
95.2914,13.2485,51.6169
10.7881,27.6409,27.3515
102.3756,6.1860,53.7653
72.8068,77.3121,102.9759
78.1595,78.5859,99.8262
96.7412,9.4906,48.5934
96.7101,14.7428,47.8509
50.4062,50.2940,71.3128
98.7584,5.9046,51.4488
53.1646,49.8224,74.0589
70.8683,76.1942,97.2154
77.9827,78.7420,97.9049
103.3158,13.9699,47.8249
52.1989,48.5448,69.1476
72.6965,83.9473,101.3382
77.1586,77.4227,100.1363
47.0891,49.0965,71.9391
97.6588,9.2495,42.9740
73.3199,84.6634,102.4483
93.3851,15.0663,45.0022
101.1489,12.3335,47.2159
100.1874,10.9084,48.2674
7.8341,21.4704,29.9336
97.2911,10.4731,51.6869
50.9470,47.9490,72.5613
78.6822,76.5701,98.7631
50.6862,54.4102,73.5981
74.4683,78.5522,99.0509
47.5367,48.1904,71.4778
45.6304,52.6700,65.4575
11.6548,17.4251,27.9206
95.5307,7.0397,48.8380
46.1075,49.4892,69.5873
76.2639,81.0594,100.2329
53.9968,51.4486,72.3089
104.3631,7.4541,52.1657
74.8372,83.6691,100.8158
103.3139,7.0423,51.5158
99.5471,10.4219,53.3434
54.5118,51.4975,72.2349
107.4222,8.5843,52.1439
77.7752,71.8513,101.3509
99.3539,13.4707,52.2703
107.1392,10.8048,41.2128
96.5077,6.3181,47.1581
99.7954,9.6506,54.2347
102.6478,7.8270,48.9989
100.0746,8.2011,43.5096
6.1824,23.0747,31.6389
99.1660,17.2680,48.9892
101.0237,12.2949,58.4796
82.3823,83.7218,98.9738
78.8587,87.1233,95.6529
97.0784,13.3334,51.1530
71.5109,75.4214,98.6898
71.2362,78.1722,100.4948
9.8126,19.9295,27.3776
78.9092,78.2602,98.5972
100.6285,11.4903,45.1920
49.6601,51.1601,72.5787
102.2597,5.9192,49.4729
92.1970,13.1226,50.5463
96.3429,12.8881,43.9819
77.3459,84.2365,94.9475
99.5934,9.0823,52.4227
100.1305,10.2305,45.1696
76.1020,80.4997,106.5130
50.2774,51.3491,73.9301
101.4168,9.9763,47.7126
50.6020,51.2878,67.5721
96.1495,11.1192,47.8425
71.1878,84.2751,104.0078
73.1074,78.0305,99.7624
77.7328,75.1092,95.7175
48.0232,50.5143,69.4693
100.5288,9.0332,49.5054
101.9764,8.5873,56.2799
99.3049,10.5087,51.4341
100.2221,14.6574,51.9804
79.5556,83.0057,98.6788
74.1166,78.8221,101.7148
95.8313,10.2027,45.9036
96.9921,6.4283,43.2473
69.2978,82.2028,102.6099
100.1155,4.9971,53.1894
72.6699,75.5594,100.0149
8.5444,18.2225,27.4705
74.0419,75.3723,99.2541
76.7167,84.8666,103.3091
79.1208,87.0228,98.6136
102.6722,13.2873,47.1730
100.8293,14.0998,50.7703
95.6867,5.3056,45.9733
49.0770,47.8982,72.4522
89.7562,6.9968,54.1989
12.0167,21.9737,35.0784
97.2449,9.2601,46.1729
75.0452,80.0180,101.7595
97.4532,9.8897,47.6455
13.8013,16.3931,29.1097
100.3635,0.8340,48.2126
93.5017,8.1262,48.7028
99.8708,13.7663,52.4706
100.1253,7.0232,50.2851
75.4523,79.0265,97.7705
76.0563,84.0360,97.6117
48.7772,52.1150,65.8845
72.6039,81.9971,97.4286
72.8183,79.6068,97.4057
99.8297,11.8646,47.8181
96.1687,4.1594,46.4334
99.9817,17.6835,45.5480
73.1711,79.5926,103.1073
104.1775,11.4496,48.2816
51.5489,51.9208,65.1054
96.1717,13.7189,47.6268
100.3358,7.8749,51.9546
10.5788,19.7696,32.6250
101.8446,7.1274,48.4989
100.7067,10.8934,53.1007
101.7811,11.0930,47.9107
76.7360,79.2465,99.9353
73.0168,79.1540,102.5901
97.3418,13.5703,47.3948
97.6013,11.8809,48.8001
72.5613,80.5442,97.6298
94.2721,11.5181,49.7886
79.6800,84.5728,99.0079
102.2325,5.4717,48.1504
71.9653,81.4068,100.6085
100.8823,6.5190,55.0869
76.9342,79.4298,99.6095
99.5586,14.3528,49.4115
99.4764,8.3946,51.3775
74.6323,82.2643,103.7515
93.6614,8.8175,47.9036
72.0954,78.6434,98.9164
72.5086,77.7957,102.0163
101.0866,9.8059,50.4214
97.5931,10.3494,50.4339
98.9689,12.8851,49.4036
98.4297,11.6291,51.6355
105.2373,10.7076,53.5681
99.0945,9.2279,52.5160
104.9119,10.9822,55.3489
79.6466,80.5976,97.2591
56.3419,49.3187,69.4197
98.7749,8.3372,46.7024
92.5004,8.6669,55.2902
95.3086,6.2526,50.7431
74.5492,78.7235,97.9167
104.5621,3.5926,51.4377
78.4767,80.2243,100.7600
70.5840,78.5491,97.2954
70.7521,77.5562,99.9118
101.9626,3.1407,55.7024
100.9886,7.6954,45.4070
72.8725,80.7849,101.0786
102.3894,16.1113,51.3451
99.4925,3.4880,48.2085
103.3278,8.8352,45.0017
77.3104,78.6737,109.9172
105.2662,14.7497,51.2335
10.9624,20.0311,27.7716
104.3065,13.1784,47.8726
103.6819,6.4658,50.6883
93.2913,7.5313,54.3537
76.1499,85.8453,99.8825
78.5087,80.6135,92.6885
98.4772,13.6434,49.5350
101.9298,16.5122,46.1570
109.3755,17.1429,54.6008
100.6975,8.0105,46.7561
49.3860,48.8278,68.9523
103.1024,8.2739,45.1557
92.6382,9.1871,43.4420
105.2711,8.2554,55.1407
101.1893,8.5379,51.2058
75.6087,79.0800,100.0995
101.7505,7.6451,46.2773
104.0759,11.1347,50.9971
99.4884,8.9858,49.7967
94.8786,12.6007,52.3356
74.9323,79.8820,99.9344
98.7130,9.0272,48.1109
101.4071,12.7307,53.3528
103.2930,10.8325,55.4646
74.9213,80.3882,96.4865
108.2875,9.4363,52.2989
96.3506,8.6334,45.7991
8.3309,22.0531,24.5679
76.8398,84.3973,100.4965
95.0678,8.9392,51.5414
77.5103,80.1586,103.7654
50.2211,50.0020,68.7706
100.9834,10.9615,49.5215
98.1673,14.3693,51.5388
70.3271,79.7147,100.9729
50.9121,41.0335,71.7605
101.6224,7.5150,52.2291
74.6997,85.2953,106.1099
48.0424,54.1461,71.0347
102.7738,7.7772,44.7571
98.5308,9.7015,51.4300
95.7600,10.2233,48.2243
76.6196,80.6135,104.8166
75.7129,78.9589,99.8494
70.1873,80.3168,102.4725
50.4293,51.4976,68.9808
94.8461,12.0544,57.1916
99.7207,7.3033,51.5502
98.4869,9.2910,50.5177
80.0510,81.9654,100.8619
99.6679,10.4224,51.5475
100.3182,4.1064,49.9876
8.6872,17.9869,32.4142
101.3777,9.6853,46.1903
73.5241,79.3047,101.4299
82.4601,83.4922,100.6800
100.7057,9.9191,45.0515
95.0910,6.7548,50.2169
51.3960,52.7794,72.2899
76.9318,77.2240,99.2013
80.8536,77.7600,102.4471
69.2399,76.1337,99.0134
72.5625,79.6277,99.8080
72.6882,82.1633,96.6333
90.1086,9.9554,49.5362
104.9715,9.3999,52.7391
47.9452,51.4810,69.2388
102.1333,8.5512,44.0112
76.0797,72.4388,102.3805
71.3438,79.7453,101.1832
72.6781,79.4960,104.2252
101.0615,13.8960,48.3300
98.4381,7.9959,45.1342
102.5047,12.9428,49.6380
100.1514,11.9364,53.1868
8.4739,23.9418,35.0545
98.0463,7.0566,50.3241
50.9845,45.8658,70.7892
95.5658,13.8373,50.1508
98.0590,8.6986,49.9844
104.3219,12.9855,45.3163
97.7661,6.7509,52.0805
95.9533,7.8929,54.3955
94.7859,9.0227,48.4627
74.8464,76.8914,99.0489
51.4243,50.7177,68.0482
71.5994,78.0859,104.9120
97.5278,9.4758,50.5888
78.1232,79.3447,97.1241
97.5986,9.8128,50.7659
98.5652,13.3773,49.7445
13.1954,21.3278,22.7157
57.0596,55.9948,63.7628
95.0133,3.3846,50.4133
72.2020,75.2533,99.4568
100.9959,8.0769,46.8016
51.4499,49.0270,73.2076
101.4805,2.9544,49.2493
103.0562,6.5745,53.1112
102.3335,9.7834,47.4211
74.0907,83.3681,99.5342
79.8647,78.6981,98.7626
98.9920,6.0071,47.5241
97.4084,6.3527,55.4917
78.4066,75.3271,99.4109
105.0853,14.8883,52.1468
104.0720,6.0737,48.3632
105.6477,14.5821,59.0405
102.0168,5.9911,47.5529
100.5819,18.9823,52.1183
97.4200,4.8497,49.7845
97.3345,6.0035,44.7133
72.9959,81.2818,98.0567
99.1911,11.1586,46.0944
106.5454,8.1793,53.2885
9.7894,20.7467,25.5025
76.1883,83.5087,97.8617
69.2258,78.6282,97.8911
99.9255,8.8795,54.3211
97.6321,7.6896,51.6692
98.0372,10.8078,43.9557
100.6357,11.6532,47.8841
47.1380,46.1488,70.1507
101.7522,12.0493,48.5531
76.1300,78.3565,103.6313
78.7444,74.1766,100.7575
79.2538,81.2805,98.2085
51.7799,50.0970,72.2276
100.1239,10.0077,46.0081
48.5836,49.6997,68.1384
6.5501,21.6653,32.5709
49.3725,46.7833,69.1822
73.6493,76.3979,100.2010
16.0669,15.5038,35.1623
75.5238,77.8344,103.1224
12.0423,17.1171,30.0707
96.7223,6.1517,48.3263
97.3690,10.9084,52.2293
100.3382,12.6879,51.3149
104.4829,5.0365,52.0300
73.4035,78.7855,98.7503
70.7827,77.7828,101.8188
102.7524,6.7314,52.2424
77.2371,79.8607,94.8836
95.0390,10.2881,53.0523
103.8237,10.8640,51.0704
52.0215,52.3841,65.7223
51.2651,41.8766,71.7196
69.4466,80.4201,100.7056
9.9744,20.7790,32.9510
101.9859,8.5365,52.9819
77.0871,76.7987,100.5476
100.7120,6.8377,47.8046
96.3957,9.0380,47.3707
71.7004,77.6114,97.6112
48.1777,53.0744,69.4930
101.5754,12.4877,52.1094
75.5054,82.6836,103.3238
103.0262,14.4133,52.3572
101.5654,9.7238,47.0745
78.8674,80.4193,97.9640
99.8223,12.5914,50.8334
9.5099,18.6043,31.6537
98.2275,7.3691,48.6235
105.9850,15.4026,49.3222
72.2886,78.3400,101.7616
102.4959,9.9909,53.9883
95.2836,13.6959,51.7624
97.0059,8.0088,49.4629
45.1039,55.6450,67.3899
12.2525,26.4233,28.1607
72.8478,79.7246,100.7158
98.1138,9.6482,47.8486
100.4446,8.1998,54.9706
44.7516,51.0117,74.3967
102.5714,6.9254,50.1365
98.2531,13.3826,53.5318
98.9113,7.0857,41.3247
98.2771,11.9874,45.3999
99.5499,13.7662,50.3835
96.8478,7.5805,49.5338
102.2122,5.9765,53.9160
104.1091,15.8025,52.8057
99.0696,10.2753,47.6990
47.3586,49.4420,69.4075
99.6532,7.0840,46.7847
101.4471,7.2240,48.5125
100.5774,7.9231,51.7044
100.6966,8.3454,52.4501
6.8049,17.7754,30.9324
99.6685,12.2306,50.9500
95.7345,14.9605,46.3164
103.0082,10.2423,49.1571
51.8884,54.9851,65.4245
72.2325,77.4767,100.3007
97.4539,9.7652,46.0006
100.8055,13.6642,49.2166
97.7715,13.4989,51.6427
50.8251,48.7435,67.7428
68.5129,81.5955,96.2084
74.3895,86.6115,98.1552
74.4917,77.2077,105.4028
51.0417,48.7715,64.4556
73.1844,84.7998,98.0198
96.7722,10.2457,50.9979
97.7340,7.9194,53.9317
100.5480,13.3384,51.0109
102.1796,5.2885,47.5381
101.2684,14.7806,49.0311
101.4010,12.1885,49.1217
93.6057,12.9445,51.3642
98.3135,12.6703,49.5203
98.4730,14.7358,50.1249
51.5859,47.5272,68.2913
104.9624,9.6195,51.5625
51.1773,49.5157,69.8989
109.3708,5.0818,48.8080
73.2769,79.5901,103.9811
102.3712,12.1873,53.2482
98.3139,7.4014,48.9562
11.4035,19.3306,29.4947
101.9956,13.9657,50.3301
7.0577,28.2852,25.8706
99.5427,13.4400,46.5986
71.6003,82.1297,96.6996
76.1975,83.6369,96.9040
101.5517,8.4126,50.2881
99.6779,9.7058,49.5116
7.0767,14.6656,31.3740
101.3125,11.6110,53.6525
100.1790,12.8544,44.4139
99.8677,5.4216,50.1453
102.2119,10.7607,47.8783
73.2779,79.2054,100.1939
